"","fordens1990","fordens2000","fordens2005","fordens2010","fordens2014"
"1",88.2846527099609,86.2842788696289,81.5658950805664,74.0586242675781,55.6369972229004
"2",75.5773315429688,72.0012969970703,71.1476974487305,71.0126266479492,70.6398773193359
"3",56.0877685546875,47.6677093505859,44.1666679382324,41.0479774475098,26.8956909179688
"4",83.4446487426758,72.5171127319336,70.5350036621094,70.3663482666016,70.1585159301758
"5",72.252326965332,65.6731567382812,64.6046981811523,61.8838500976562,53.5372848510742
"6",3.25103068351746,3.25103068351746,3.25103068351746,3.25103068351746,3.25103068351746
"7",2.83234357833862,1,1,1,1
"8",89.6568984985352,74.9383850097656,73.0371017456055,68.4251327514648,52.7762489318848
"9",2.47113633155823,2.47113633155823,2.47113633155823,2.47113633155823,2.46431517601013
"10",57.9081687927246,57.7168617248535,57.7006454467773,57.7087631225586,56.8438110351562
"11",58.9846878051758,59.4642028808594,59.4511260986328,59.4172821044922,59.4117317199707
"12",80.2925109863281,79.2421035766602,79.2133331298828,79.1973266601562,79.1903457641602
"13",62.5257682800293,62.5257682800293,62.4809761047363,62.5011367797852,62.5118141174316
"14",63.4717216491699,63.7257080078125,63.7376670837402,63.7581405639648,63.8421516418457
"15",74.2335662841797,73.9605712890625,73.9220123291016,73.7134628295898,73.5623321533203
"16",1.81885170936584,1.81885170936584,1.81885170936584,1.81885170936584,1.81885170936584
"17",30.0774173736572,30.0774173736572,29.8388023376465,29.7084884643555,29.7084884643555
"18",75.4736938476562,74.0116577148438,74.0116577148438,73.931770324707,73.855827331543
"19",62.7552871704102,62.7712135314941,62.7411003112793,62.8788223266602,62.9065284729004
"20",63.4514007568359,63.3034553527832,63.2507019042969,63.2320556640625,62.557300567627
"21",49.7830352783203,48.6809425354004,48.6334648132324,48.4343299865723,47.4645767211914
"22",43.578929901123,43.7960243225098,43.7916450500488,43.8827629089355,45.2450256347656
"23",21.4087257385254,21.4087257385254,20.9381809234619,20.6230182647705,19.985107421875
"24",36.0986061096191,36.2636375427246,35.7539596557617,35.3148918151855,34.7064323425293
"25",10.857479095459,10.857479095459,10.8170013427734,10.7115612030029,10.6806221008301
"26",24.4967918395996,24.1792144775391,24.1792144775391,24.1305999755859,23.9545269012451
"27",13.5375785827637,13.5375785827637,13.5020008087158,13.4853363037109,13.3599882125854
"28",75.7654113769531,76.4467239379883,76.50048828125,76.5269546508789,76.6653900146484
"29",4.05765342712402,4.05765342712402,4.02338075637817,3.95513701438904,3.95513701438904
"30",22.0998039245605,22.0998039245605,22.0427188873291,22.0222358703613,21.9416561126709
"31",12.7976350784302,12.7976350784302,12.7086324691772,12.6263055801392,12.5065031051636
"32",95.3334884643555,94.5908889770508,94.2994003295898,94.050895690918,93.5533218383789
"33",45.9249877929688,46.6648559570312,46.359806060791,45.1127433776855,41.1146965026855
"34",11.1543865203857,11.1280097961426,10.9598255157471,10.8309516906738,10.7474794387817
"35",39.6321144104004,36.7362174987793,35.9656791687012,34.0757141113281,32.3469352722168
"36",94.5099868774414,93.5074081420898,93.0958480834961,92.9173278808594,92.6401290893555
"37",80.7259292602539,63.9404029846191,63.0152397155762,59.7663879394531,58.2851142883301
"38",21.883186340332,21.1086082458496,20.9464378356934,20.9268665313721,20.7415981292725
"39",39.4494361877441,39.1040458679199,38.7854652404785,38.5781784057617,37.8882293701172
"40",52.0690803527832,52.0690803527832,51.6910629272461,51.3733940124512,51.7502136230469
"41",12.1424894332886,12.1095590591431,11.688458442688,11.3530426025391,10.6022987365723
"42",16.2364444732666,16.2364444732666,16.244255065918,16.2322196960449,16.1880588531494
"43",2.02693510055542,2.02693510055542,2.02693510055542,2.02693510055542,2.02693510055542
"44",84.5545425415039,83.8393783569336,82.9590454101562,82.0343399047852,79.1047515869141
"45",74.6717071533203,74.1609497070312,73.6389999389648,49.0134696960449,40.2651176452637
"46",49.3702964782715,49.3341293334961,49.1705169677734,48.3268356323242,44.8802528381348
"47",74.4088287353516,70.1877746582031,64.5245513916016,28.5121288299561,23.3381900787354
"48",62.671817779541,26.9052658081055,24.7548522949219,22.7976207733154,22.2591381072998
"49",33.6838417053223,33.6838417053223,33.6838417053223,33.6838417053223,31.1756172180176
"50",30.9568119049072,32.2802772521973,29.5458106994629,23.788200378418,21.4475288391113
"51",67.6965026855469,67.5239486694336,66.9496002197266,55.5569648742676,38.2598075866699
"52",21.0037288665771,7.02556800842285,7.02556800842285,7.00508594512939,6.98460340499878
"53",4.9345440864563,4.9345440864563,4.9345440864563,4.8795599937439,4.8795599937439
"54",25.8718147277832,12.6535949707031,12.6460676193237,12.5860767364502,12.5922784805298
"55",84.6479721069336,77.296516418457,77.1704177856445,75.1090927124023,74.71240234375
"56",31.0893802642822,31.0167369842529,31.0167369842529,31.0167369842529,31.0167369842529
"57",20.4435119628906,19.2137432098389,18.6861953735352,18.7171897888184,17.8479309082031
"58",8.52973365783691,1,1,1,1
"59",10.4239683151245,7.73288679122925,7.65494298934937,7.8237361907959,7.77736234664917
"60",10.0200910568237,10.0152349472046,9.43276786804199,9.28076934814453,8.29668140411377
"61",78.3657150268555,78.3244934082031,64.5299072265625,64.5257415771484,64.525505065918
"62",65.0337982177734,64.4993133544922,63.5694046020508,63.1842956542969,62.8393898010254
"63",49.8233413696289,47.1858062744141,47.1798057556152,47.175365447998,46.8072319030762
"64",27.8238697052002,21.9936275482178,19.9479198455811,19.5722560882568,19.4931240081787
"65",59.9568634033203,60.140495300293,60.2262763977051,60.2806015014648,58.936149597168
"66",8.69667053222656,8.69667053222656,8.01987171173096,6.02973937988281,5.99582290649414
"67",4.22594213485718,3.37468600273132,3.30402803421021,2.87310433387756,2.87310433387756
"68",12.8024129867554,14.2091493606567,14.2091493606567,14.205680847168,14.2304983139038
"69",24.5789623260498,23.7542667388916,23.7362403869629,23.7345333099365,23.7345333099365
"70",56.5600242614746,57.8750762939453,57.8663673400879,57.7682952880859,57.2347755432129
"71",54.9714965820312,52.6868324279785,52.2074699401855,51.5051956176758,51.4254379272461
"72",57.2377738952637,50.8354301452637,39.5638427734375,25.0749225616455,22.3771800994873
"73",12.8615751266479,3,2,2,2
"74",48.6687927246094,47.2112579345703,44.2485389709473,36.0146064758301,32.7448425292969
"75",33.7329444885254,33.872932434082,33.6887321472168,33.6310920715332,33.5312995910645
"76",32.654613494873,32.6522827148438,32.5095024108887,32.4718894958496,32.3191337585449
"77",18.1998329162598,17.3213157653809,15.7951631546021,14.1048192977905,12.6175670623779
"78",31.3651599884033,31.2624607086182,25.7204742431641,17.9350910186768,15.0775260925293
"79",62.1264419555664,61.0444526672363,60.873722076416,60.8319129943848,60.3704147338867
"80",19.0033760070801,17.0388851165771,17.0388851165771,17.0388851165771,17.0133686065674
"81",21.6513748168945,21.6513748168945,21.6513748168945,21.4611740112305,18.4611740112305
"82",62.0942344665527,61.9905471801758,61.9791717529297,61.9872703552246,61.809398651123
"83",30.4787406921387,30.4787406921387,30.3950233459473,20.1014575958252,19.6007099151611
"84",2.17533040046692,2.17533040046692,2.17533040046692,2.17533040046692,2.02917146682739
"85",2,2,2,2,2
"86",90.2053909301758,89.1860427856445,89.1860427856445,89.1834716796875,89.1676025390625
"87",34.624210357666,33.6822814941406,33.6822814941406,33.6714897155762,33.6434440612793
"88",9.16722011566162,8.80283164978027,8.56378269195557,8.45949745178223,8.284499168396
"89",2,2,2,2,2
"90",52.6047859191895,52.6047859191895,51.4842185974121,49.9685935974121,46.2373161315918
"91",45.4324035644531,43.5918464660645,43.4276161193848,42.6870880126953,41.6936683654785
"92",62.1852264404297,62.1850776672363,61.688549041748,61.1262512207031,60.0309410095215
"93",17.5610446929932,17.5610446929932,17.5047035217285,17.5047035217285,17.3128929138184
"94",25.6041488647461,25.6041488647461,25.6018924713135,25.7115802764893,25.0212097167969
"95",33.8639831542969,33.8647804260254,33.4220237731934,33.300537109375,33.2208595275879
"96",67.5293197631836,67.5293197631836,67.2994918823242,66.7290573120117,65.3267440795898
"97",15.2584362030029,15.2584362030029,14.991868019104,14.7926893234253,14.3615407943726
"98",51.635627746582,51.635627746582,50.934700012207,50.0522766113281,46.2380905151367
"99",24.2806301116943,23.4413166046143,23.3739185333252,23.339771270752,22.9775676727295
"100",40.5565147399902,40.5061187744141,40.1675682067871,39.8555374145508,39.1632270812988
"101",39.5493316650391,39.3847923278809,39.0353393554688,38.4324760437012,36.7585754394531
"102",64.8318328857422,64.7857131958008,64.6382522583008,64.2931747436523,62.7557182312012
"103",70.6084442138672,70.5549468994141,69.7933044433594,68.4621963500977,63.791690826416
"104",83.8275909423828,83.8409271240234,83.4134368896484,82.8812484741211,79.4717178344727
